C1,C2,C3,T1,T2,T3
23.0818223709,24.4029711699,24.3208088753,23.1558750593,24.3130095311,24.2663543408
24.0163379816,22.0021320245,21.8607828434,23.7407024335,22.1589071567,21.6466863583
22.5306546138,24.6755254697,25.2960052735,21.4741769204,23.6052678915,25.5194557386
22.7417776401,21.7776750418,21.4712721751,22.9793609961,21.9226099895,22.0083787136
21.5402874335,23.0340954952,23.3191203337,21.3432361163,23.9962984232,23.7458708592
24.1948025532,24.2059028577,24.0597008436,25.2003365541,24.4650327731,24.6402443128
26.521733284,26.2132817782,25.5304728043,25.9679070008,26.0439771995,25.4181600473
26.2194262774,26.4311115558,26.8573029102,25.778247173,26.3114404434,26.5014379208
24.680894925,21.9812610333,26.6952019471,24.7367120645,21.9965193333,26.7097523274
26.6779227379,25.7529762708,25.6595436732,26.5181433115,25.5450640214,25.3050587483
26.0676092246,27.5034496356,27.3372444006,26.4577878805,28.0760372602,27.8098226694
21.62917971,21.0727894612,26.2528519997,22.6343144392,22.0345691045,25.8932171846
24.8157561376,24.4506625151,22.0169981198,24.9092998016,23.5492401368,21.7178195073
22.5723869373,25.2026171073,26.025187688,21.908518131,25.4825683007,26.4311115558
25.8951731706,26.7666868797,27.3511463312,25.69727032,26.3331207618,27.2850612738
27.8438222347,27.5729804895,28.6939083002,28.8124562777,28.6061092523,29.6622813787
22.0276727921,27.552842507,27.8765057539,21.7041540879,24.5491589766,25.7262066817
22.1246597828,21.6865330965,21.993489779,21.7691530081,21.9566283348,22.0790018913
21.9443817872,24.5245888294,23.8878945571,21.9673054768,23.6564342548,23.4062268184
21.9250326157,21.864804708,27.5292033416,21.6407844103,22.0528908509,27.2141222342
20.9330593745,22.1072754249,23.2397166277,22.0941938254,21.8989783312,23.5114055291
25.271869097,24.7827638235,25.2205427121,24.9862174254,24.1591130037,24.8231391662
26.7367058778,26.6561180995,26.8338459455,27.287270008,27.0201439002,27.0164901049
27.4359056033,27.2472668672,27.403229958,27.211913818,27.0184532068,26.737734868
24.4550591982,24.0214014542,23.8328399903,24.4871344689,24.6658691504,23.868072143
21.9542813179,23.4701168843,22.7136672827,22.455147083,23.4406009087,23.5032689999
21.4401416779,23.4701168843,27.105852714,22.0240031511,23.4406009087,27.0608862852
21.0309486878,22.1811331969,21.8373267834,21.8451171533,22.0217454128,22.2599829405
27.4213676208,27.0847457739,27.8977820079,27.3123916724,26.5497171451,27.3267717851
23.541035481,22.1700197367,22.0694820208,23.5320457556,22.0860465857,22.1006578543
21.9868338658,22.3228216171,24.3896955099,21.8009560903,21.9925722954,24.4745776103
21.864804708,21.8751555712,23.2575266422,22.939312617,22.8311494925,23.9994691702
22.0085943418,22.3203079028,21.6937682323,22.635329002,21.9264139762,21.9845917041
24.9519354991,24.8566578841,24.3271328364,24.8897843239,25.1506947248,24.4386221323
27.8716670794,28.1788796156,27.9236030334,27.8182707322,28.0362027486,28.0602936378
24.0232858413,23.2730956689,23.4034788914,23.953233401,23.0334444291,23.6949164806
27.4173734127,22.7733441622,26.6478596956,26.9968880629,22.9899591299,26.3461078742
21.3819214992,22.0511013422,23.6612197191,21.2775340447,23.207172027,23.4946619914
26.5328432474,28.6496510139,28.1788796156,26.4197636873,28.2366233728,28.2023747273
26.0495069455,24.5536819116,21.9082411742,25.4591766749,23.9594257306,22.0788169029
25.3064756638,21.408849276,23.8742520504,25.3545162739,21.2057561141,23.5671914663
21.9744104728,24.0018919431,23.8729018676,22.5399164787,24.136493585,23.9096983641
26.673237605,26.0623077979,26.5497171451,27.2384502949,26.3695242955,27.0891182484
23.8309898866,24.2179758121,23.9926141103,23.5018142064,23.907101729,24.263941667
28.4211301804,28.4916767707,28.452859365,28.2486294966,28.4409378003,28.2792065938
22.1585315802,26.424598596,26.1302839915,22.5519971358,26.325944387,26.1844643568
25.491068082,22.437351398,21.9284309974,25.4301239894,21.9069696329,21.5435640384
22.0736332429,24.0099744797,24.8504230548,22.3014294306,24.0990730188,24.4959467374
25.622237719,27.0164901049,27.1079292053,26.139653157,27.6107743337,27.5768480545
29.9372237279,29.6843435581,29.4124735319,29.6489517994,29.7014858539,29.3891736789
21.6937682323,24.825595978,24.1222169094,22.6291720806,24.7808258595,24.6283807755
27.5103802314,27.8833864652,28.1687536973,27.1822080612,27.7731211002,27.9154693897
24.6510699101,24.6070485726,24.8831363825,24.386323831,24.0966854585,24.3554077638
22.3845369388,22.3315442648,23.3512982589,22.0545111925,21.9253185712,24.0032672638
24.263941667,22.3304340411,22.7488948382,24.0000588833,21.7497913165,22.4128125264
27.27695849,27.4683624659,27.4400101931,26.404955326,26.7733039611,26.8413069309
23.4384550926,22.2002674494,22.1217937959,23.4076770391,22.3101389225,21.7947769899
22.5157642854,22.1466660377,21.9545258009,21.778187874,21.7105136774,22.0873182248
25.5711185749,25.257770954,24.995099948,26.0268870134,25.4979735888,25.7099932891
26.5033460275,29.0829341106,28.7428716513,26.8020510551,29.0112108573,29.0112108573
24.7172470337,25.9639996993,24.7689043925,25.4129305619,27.0111033122,25.4486886049
22.2563960736,21.6583787233,21.0937604171,22.9692604114,21.7917246696,20.9513376676
26.2165976549,24.3038913531,24.2560344598,26.0219913385,24.4978237641,24.5997101955
26.5900121836,26.2194262774,26.4344207324,26.3340693987,25.8525257111,26.1373373667
24.8095333637,27.4960888594,27.2737765924,23.7687410941,27.6352797533,26.316307239
25.1239939714,23.1897756136,22.6526799324,25.0051019864,24.040755492,22.4556745138
23.49185814,23.3588780379,22.7213809185,23.485991698,22.7608979054,22.396639506
23.8342464398,22.2693865116,24.0482640389,24.1222169094,22.3327680001,24.9092998016
23.5861247381,22.4611897591,23.5397168673,24.2579333721,21.7286873353,23.5806233088
28.5188882779,29.2389096236,29.0252858186,28.3668781183,29.0479766161,28.9981541022
23.9994691702,25.1033779536,25.1557597625,25.0249070632,25.9560667674,25.8134379265
22.0159737269,28.3820182849,26.4029426575,21.8787346131,28.0206722602,26.5337330745
28.7318748083,28.3820182849,28.3547741083,28.2123999473,28.0206722602,28.034155161
22.00144802,21.9124774199,22.1834358558,21.8492944424,22.3157934531,21.3293294662
26.1934162042,25.4473876953,25.4972885572,26.1784139046,25.3545162739,25.1676314183
24.899642064,23.7534275789,25.2680044419,24.3891118123,23.1019930228,24.7848571875
25.0988730162,24.4342746246,24.7532092119,25.1054431231,24.0039718579,24.5364319483
26.7574383907,26.3981446242,26.5171606846,26.4674268625,25.693154335,25.9211194699
25.1428462297,23.3375732226,25.2796291938,24.9633866824,23.5306297204,24.9527001014
26.094072831,25.5245142961,26.005035107,25.9855456964,25.0836703961,26.0777978653
21.9286833788,24.9249904828,24.3586466863,22.4536196146,24.8263625854,23.8195461371
25.6181359658,26.4577878805,22.3005374028,25.9272342829,26.4997074665,21.9072824136
23.5992879623,25.2286190864,23.5147543687,23.5390368975,25.3329928471,23.7101871295
23.0671817828,22.0631345847,23.8772133314,21.858570539,22.0578095118,23.3960986504
21.5983476883,24.9581195636,25.4274762472,22.5142877774,24.6767706504,25.3142029689
28.6351384628,28.3738965744,28.4253284259,28.6259741661,28.3387034245,28.1942269741
28.1281531407,27.6495607327,28.0362027486,28.0327544335,27.9288542576,28.3805346856
25.4606293654,26.3857793319,25.1965014384,24.8288609187,26.3099994904,24.8336023918
22.2182870767,21.8373267834,24.6402443128,22.5739950767,22.1237434974,24.043135105
22.1003329448,21.1939889712,20.8900923362,22.4643623156,21.1447536517,20.6674075493
26.7068589773,26.1373373667,24.9756503227,26.6685990065,26.139653157,24.7079606912
26.1958649953,22.2949057359,25.5319142219,26.253700183,21.9284309974,25.5297015019
24.9696701734,21.7482139147,24.7473918964,24.6878890258,21.9032213749,24.3373783063
22.6485073628,25.2624431268,24.7496565061,21.8890601672,24.9975684239,24.8002710831
23.8667400556,23.4911424686,23.6885490907,23.439884846,23.5133761137,24.2279041975
22.0642497478,21.9235430986,21.6224831557,21.5266647339,22.5756781896,22.3915462983
26.0785400195,25.0224550198,24.8470669282,26.1036189642,25.5245142961,24.7485047854
26.7813904102,25.8547035119,26.1154427895,25.9286892964,26.0524073136,26.0372797893
25.9911613953,21.8784082119,26.3601160539,24.8791008729,21.8447727546,25.2483994411
25.8556465247,24.956968283,25.7099932891,25.6818287434,25.0871296173,26.0227707838
25.9017941646,25.3120323817,25.5556432284,25.7667251489,25.4301239894,25.8425471477
24.8598987384,25.3436383223,24.7085160231,24.5599840849,25.1688394547,24.5078043082
28.2987541786,26.8888552984,28.3308867919,27.0360368582,26.4911674108,27.552842507
25.837971076,27.591161679,28.4081774981,25.534414487,28.7262586202,28.5413343478
28.2578519674,28.2500968102,27.0201439002,27.9956646699,29.0057646434,27.5857947667
22.5662379387,23.115892019,23.9002566215,22.9806975096,23.041519972,23.9658942589
25.58671137,25.1181360636,23.1107340837,25.1785755891,25.0957988348,22.7866974366
22.0055311154,24.5717769036,24.8916766827,22.2774310234,24.0240141306,23.759654363
24.3580409074,22.4865040901,24.9967737687,23.9292748769,21.8297656622,25.1399351511
24.8539791841,28.2292652864,26.2927749096,25.3494016207,28.4322042221,26.4255499962
26.8951483262,26.7793117914,27.1210993498,26.7582401129,27.287270008,27.1330796755
24.4349374527,23.7845776631,25.785083893,24.3265539561,25.9354240222,25.7901691046
21.5469539104,21.9338351763,24.246269764,22.2196027805,21.6844609089,23.9140263826
27.7822290567,26.7029575201,26.774498964,27.799140001,27.1297646792,26.8751045129
28.2500968102,28.0668433996,29.5128545761,28.111531869,27.95311248,29.5598818461
24.2509250396,23.9643041904,23.5165496484,24.0425288372,23.7720523492,22.667023292
25.1538304549,24.8714277316,22.2657539661,25.027540696,24.1210004122,21.647549727
25.4149305637,22.7565974945,21.6720710901,25.3691897515,23.2485364767,21.9106285389
26.4190847201,24.5408329841,24.5903549928,25.845812553,24.1788078699,24.7008203849
25.9533106731,26.832031519,25.1280460358,25.4683182545,26.5522951468,24.6338416369
27.0970414235,22.0822162873,25.3799242607,27.4930141645,22.1929503221,25.6650979947
27.5034496356,26.4157433143,27.0880891604,27.3210690327,26.0578733346,26.9373565576
26.7156103574,25.6559626995,25.7619789075,26.6478596956,25.41431114,25.8989146306
21.8061331235,25.3963734798,26.7870804713,22.0977702263,25.5831408867,26.7733039611
27.2737765924,25.6918543058,27.1448410719,27.5308876771,25.5924825179,27.1365365004
26.7001204613,26.6980493741,22.1811331969,24.7544577672,25.025489856,22.1977642744
29.0357593634,28.9816288581,29.2689966055,28.8525465207,29.0568622198,29.0172821436
22.0893744444,21.8485729266,21.1547225561,22.5021714431,22.368727195,21.1719307777
28.3466264285,25.1580186012,25.4067516082,28.2007580048,25.3442877011,25.2759156349
26.2510847679,23.4312839019,25.4866651144,25.8303587987,23.2306997348,25.4732313156
27.1518892875,25.2317793919,26.3920888901,26.8676855136,25.1481620837,26.341682752
21.2098407256,22.0727674533,21.9278946167,21.7230022382,21.4537853828,21.7252773872
26.612011127,26.9177572788,26.6652034613,26.7831216959,26.7060488187,26.6469522134
24.6796362706,21.4253863555,23.1150872157,23.8237946828,22.500197435,22.3928555953
22.1158060905,22.2379077031,24.8844711108,22.1246597828,21.9761643043,24.9723607821
25.3135287701,26.6652034613,26.2817170314,25.9427960958,27.1649532807,26.6839490304
27.4160790566,26.9980023457,21.949950047,27.294207524,26.8213810554,21.2936574985
27.3000061818,27.7020827073,27.6854499181,27.1571428837,27.7932980122,27.591161679
26.7197297903,26.5835385689,23.9885826111,27.2472668672,27.0869660255,24.2713070649
27.28856835,26.5425429466,25.1414102163,27.2580307447,26.5944175965,25.0812177658
27.0775594467,30.2128032538,27.6427599589,27.0221434129,30.0596309075,27.0020731657
24.0643748014,23.5917891967,23.2755748798,25.1372513893,24.4789742201,24.0383442854
24.8198640041,24.8318769748,24.5965984051,25.2302377652,24.7758552111,25.0237129163
22.3196550027,22.321760251,22.2770385987,22.3831905463,22.4993492273,21.8564852201
21.9836018147,21.5573335794,25.8496781618,22.7802037459,22.1607803687,25.5082434141
25.1926351205,25.9211194699,26.04725422,25.1054431231,26.0259679648,25.2472922252
22.660070835,25.5818152061,25.5831408867,21.9586868775,25.5556432284,25.1149080717
25.8996273432,26.1694956559,26.5033460275,25.6832272212,25.3364830262,26.3442509235
25.673267389,25.9286892964,25.5519933456,24.8132397089,25.8699451593,25.0232068575
25.0308350539,22.071595681,24.6677116492,24.9621467346,22.0451386281,24.277602587
24.5884220906,22.80810586,24.6169190285,24.9927210196,22.8206459681,24.5890483123
23.0293281751,21.8992758286,21.9176705189,21.5821230717,21.587552633,21.7075331761
23.5526442406,25.3271684402,21.4268961686,23.2708180256,25.4481628125,22.1081542724
21.5965914359,25.3963734798,25.3521946883,22.9141217256,25.5831408867,25.5330020953
27.6249769162,25.955412938,25.6287320699,27.3372444006,25.9656302134,25.8356177012
22.6052771593,22.3112858259,21.5643842404,22.3276524666,21.862942769,22.0016323481
26.6779227379,25.7529762708,25.6595436732,26.5181433115,25.5450640214,25.3050587483
26.7367058778,26.6561180995,26.8338459455,27.287270008,27.0201439002,27.0164901049
22.7745411457,25.0745983124,25.9264865533,22.4413777865,25.2826643724,25.8838929641
25.0007168207,25.9708115504,24.9696701734,26.0035187403,27.5264249459,26.3197873433
24.9927210196,24.9944928976,25.2466483972,25.0528276639,24.8367249905,25.1716492482
25.5961556068,24.4518992106,23.882746183,25.2909966982,24.6418647277,23.7752440281
25.5961556068,23.5313041883,22.9228678239,25.2909966982,23.2895578238,23.1048667859
23.49185814,23.3588780379,22.7213809185,23.485991698,22.7608979054,22.396639506
22.8636729167,24.5573850778,24.09029117,22.129219911,24.7074049192,22.7432396962
26.8573029102,26.630275115,25.9249857634,27.2342960407,26.7147769439,26.3223586205
22.7819465246,22.285980787,22.1389112962,21.760303155,21.9686575914,21.6270525517
22.3769921767,24.2957037168,24.0032672638,22.1092600211,24.9319124711,23.766149961
21.7592245982,28.3820182849,26.4029426575,22.0375152246,28.0206722602,26.5337330745
28.7318748083,28.3820182849,28.3547741083,28.2123999473,28.0206722602,28.034155161
27.228773166,26.7431667768,26.5506215951,27.2320800928,26.7870804713,26.4808350832
26.1069143491,25.0458727617,25.7698662587,26.3026162172,25.5716702388,25.5697941658
21.9377743648,21.6131403018,21.7434894611,22.7550186011,21.6826476806,21.7744573691
26.7068589773,26.1373373667,24.9756503227,26.6685990065,26.139653157,24.7079606912
26.7813904102,25.8547035119,26.1154427895,25.9286892964,26.0524073136,26.0372797893
28.2007580048,28.7080707795,28.1372245886,28.6015702272,29.161723088,28.7080707795
24.8539791841,28.2292652864,26.2927749096,25.3494016207,28.4322042221,26.4255499962
23.8090179394,22.0317047315,22.2898797989,24.1159166434,22.5728536753,21.8496835415
23.8090179394,22.0317047315,22.0829457992,24.1159166434,22.5728536753,21.9335882969
25.2435510097,23.1107340837,22.0530613141,25.4004109701,24.8745747346,22.1119220685
26.7156103574,25.6559626995,25.7619789075,26.6478596956,25.41431114,25.8989146306
25.0436994846,26.4204549545,26.771479411,25.0988730162,27.004330146,26.9543331831
27.2737765924,25.6918543058,27.1448410719,27.5308876771,25.5924825179,27.1365365004
26.7001204613,26.6980493741,21.8531847245,24.7544577672,25.025489856,21.6348474698
27.32427152,27.5363297829,28.7474147112,27.3730277526,27.5940827834,28.8174265348
21.5592792218,21.6414177968,21.1547225561,22.6901921492,21.5519679387,21.1719307777
22.0028616343,22.1429368044,22.1550087562,23.2044749871,22.1834358558,22.2798945109
26.8148424442,22.394556608,27.0483634411,27.2212763566,21.8861558865,27.5791797638
26.7197297903,26.5835385689,23.9885826111,27.2472668672,27.0869660255,24.2713070649
21.3145603278,21.6949957823,22.1079363945,22.5033547328,21.5857717074,22.0031001996
25.2088169685,24.6865484776,21.5329036957,25.0727362021,24.2397803038,21.8312780918
22.2803367713,22.0326409951,22.1254959351,22.0410951223,22.8066482544,22.3028268814
24.2897547942,24.2604377209,24.4513480847,23.6172405634,24.2245891522,24.3360353372
22.5570878004,21.4768411441,23.3960986504,22.1047176214,22.0097025602,22.8535518891
23.3214975993,23.6393832427,21.3516276677,24.1210004122,24.1137217986,21.760303155
28.5755394911,27.8131298163,28.2626160842,28.3173317787,27.6169241881,27.9660207064
22.9861615254,21.8757544053,22.0751496095,22.7116933236,22.2262276136,21.778187874
25.4418268693,25.5224772722,21.601107524,25.8056485347,25.1813787069,21.9619119106
23.9982393949,25.1149080717,24.2521903943,23.8251803227,25.6767105689,25.3402863771
25.725569505,26.0319465001,25.462338203,25.6367529356,26.0869321334,25.8175772398
21.9987738927,24.3259901878,22.0886656199,21.7912843655,24.0667008865,22.0810077129
26.6196643634,23.5677451598,28.2868975126,26.4946062626,22.7925551977,28.1506672639
22.2461907558,21.9597911835,25.2211374136,23.7949443964,22.3855920694,25.372437037
28.5000010026,29.2017046366,29.5201261716,28.8406266677,29.459079449,29.7724570739
22.2595780691,24.6935105691,22.255949216,22.1277886415,24.1823739027,21.7662246411
26.1389301985,25.3870113079,25.6696605193,25.7485269155,26.9776120553,21.7230022382
22.7149713467,21.8961243018,23.978238497,22.1970800987,21.5275612611,23.525244884
21.9537568704,21.4613716174,21.9127858724,21.9357139392,21.8317385698,22.0948554063
23.6802641306,23.6363812227,22.0162051763,23.827841612,23.5955069615,22.1217937959
27.4199809539,26.3585253985,27.4606935305,27.5448415707,26.5113468659,27.6339863264
23.9926141103,24.0394572478,24.8521550496,24.554925943,24.482118362,24.5171986115
22.4331728128,23.1882771957,23.6233193324,23.2853513131,23.1977531237,23.9170823464
22.9559850448,24.0523111637,22.4492022686,22.0905098793,23.8272401859,21.8101690488
21.6277482204,23.5172366118,23.1449100054,21.9211798203,23.3046990175,22.582604555
23.9652529496,23.9665914927,23.4640600742,23.7451973206,23.4276400346,23.2799395292
24.469822419,22.6738246037,22.4865040901,23.3969164628,22.8258682398,22.80810586
23.5161006879,25.0186636754,24.6897863241,22.5756781896,24.4999551284,24.6070485726
22.0847998888,21.4369068879,24.0868939375,22.3615111082,21.1238930776,22.9187722084
24.5783503117,24.7360250522,24.5446309799,24.9729810861,24.9019722816,24.6865484776
23.079311273,25.622237719,25.3364830262,22.0957778784,25.0243864549,25.0593648568
23.1782241479,22.5021714431,22.8455036848,21.6679454461,22.0339242495,23.4007520187
21.9211798203,24.7041745797,23.9209578343,22.6607335409,25.331491397,23.967202749
23.4873827665,24.5663275596,22.4138565797,23.723800757,24.5364319483,22.8041644219
25.3112670703,25.184801713,25.6925041003,24.6318722016,24.6046628463,25.1946000564
26.747217594,26.2960644502,24.9932280809,27.554008704,27.0250805586,26.0661654839
22.0178198203,24.2945758624,24.6366558809,22.2992259295,23.7444731394,24.5285955576
26.8441624519,26.8168098254,26.8233194351,26.5074649224,26.512295943,26.6531859178
22.0349520659,22.2926241801,22.7587622374,21.2720252551,22.0628038553,23.0924153939
25.4683182545,25.1214758311,25.1861382998,25.7227862187,25.0479609416,25.2942091135
22.7085292767,21.9823989624,21.7925488154,22.1370050724,21.8894063265,22.0026371051
22.6985267737,21.4755614354,21.8998471285,22.6964411613,21.7297025094,21.7996647664
27.26748645,27.1179454755,27.0755253572,27.434225816,27.2063083649,27.4876052905
21.7929718556,23.067866521,22.7377421061,23.22606231,23.4215842271,23.2021588546
25.7415107336,24.9072251931,25.0600036719,25.1311379213,24.3146661856,25.1913526731
21.7749317365,21.7166513296,22.8482824717,22.0578095118,21.6484675041,21.5510253662
24.4972243676,22.1533177449,21.9960335463,23.4603995543,21.6277482204,22.3650270364
27.1695514581,27.1714318593,26.2896482517,26.9228566488,26.9302717845,26.1721252295
22.097082676,22.2083547054,22.8587186764,22.0281283061,22.1425754596,23.7257580146
21.9771563212,22.0879772871,22.3359448849,23.2085355612,22.544546543,22.1261600837
26.1792508883,25.1201252571,25.5245142961,25.9662928459,24.8910595331,25.4060691198
22.6257668764,22.0890209491,23.4463078181,21.9270338645,22.0541218733,23.4744195694
21.8760467676,23.3952396833,23.556085073,22.0795762233,23.1315890826,22.5769121708
21.4885274691,22.1010102248,24.5085057234,22.0595975044,22.0730933165,24.3395431714
25.1106193738,25.7099932891,26.1918554061,25.384287394,25.5052927702,25.9518771538
21.0389815355,22.8138629718,22.2960945521,22.2248612673,22.7934304017,22.0478527852
25.0458727617,26.1203975188,25.671905811,24.9723607821,25.6753364221,25.143565667
25.2217186903,24.3468605677,22.1519685647,25.032894159,23.5747642517,22.044758381
23.3222837204,22.6698073607,21.7286873353,22.7608979054,22.097082676,21.8350565006
26.0733647469,21.6489992875,26.690235627,25.7137741431,21.6224831557,26.2132817782
25.1481620837,23.5596774419,23.8911318412,24.4274008091,23.592949745,23.8481695224
23.6424835401,21.8119130257,22.1134155225,24.4207379512,22.188995019,21.3892241013
26.0136700655,22.2936107929,24.1159166434,25.3516817337,22.1068605276,23.2963718512
26.3894813978,25.1442539753,26.3266503994,25.9928342868,25.0772333145,26.1237771939
21.9446794559,24.3629309336,22.5899358652,22.2798945109,24.3740180089,21.699317223
23.2240946843,23.1092869685,24.8634785139,21.5339888304,23.2942982943,24.8263625854
24.8306483244,24.4595617392,21.7265309554,25.7002725601,25.3915875019,21.8237432089
25.2566069823,25.1805803348,22.4786177415,24.8971718519,24.9359182211,22.5958309663
22.0679676105,21.955005768,22.2050616191,23.0610456956,22.0375152246,22.3143638953
23.7465293346,22.0036142056,22.6165463374,23.6089768777,21.714080028,22.8981792743
21.7921701823,21.2470874786,24.767119481,21.9960335463,22.0631345847,24.7878417724
22.5564235296,23.4545681049,21.9383196219,22.0620281757,23.1655717996,21.5339888304
27.8231687301,28.7909201598,28.3696841949,27.4864018514,28.6808949984,27.9069143687
25.1481620837,23.5596774419,23.8911318412,24.4274008091,23.592949745,23.8481695224
25.380709697,24.8361354975,24.9994354004,25.5767165942,25.0194346844,24.5429873589
22.0480678999,21.6348474698,22.5893610441,22.3935607763,22.3359448849,22.3790632639
26.3894813978,25.1442539753,26.3266503994,25.9928342868,25.0772333145,26.1237771939
24.1318923021,22.0301969479,25.8669058971,24.4550591982,21.562272781,25.6439501444
21.9814973489,23.2708180256,21.9275962389,22.3485657619,22.0414859087,22.3022766358
25.8155896603,26.8449290838,26.6923115315,25.8026442406,26.927922689,26.6695608237
23.2228272756,23.8077076398,24.1750938953,24.1505157275,24.3218187674,24.0726680022
22.7404146684,25.1428462297,25.0540417402,21.9793067834,24.6217159614,25.2435510097
25.9878143164,25.6818287434,24.7721019158,25.8838929641,26.2302722931,25.7130377843
22.0975824503,23.578711363,23.1367964867,23.1440997491,25.4371757752,24.7539024598
22.1188317323,23.578711363,23.1367964867,22.2021749937,25.4371757752,24.7539024598
21.2913575784,23.578711363,23.1367964867,22.9699293283,25.4371757752,24.7539024598
24.8367249905,24.8191072757,24.309512334,24.697603837,24.4513480847,23.6178796475
24.6890847133,24.1100103672,24.377091041,23.8322554857,25.7582976757,24.1181952648
23.8034418546,22.9518959094,24.2982324209,24.0208187348,23.4830873685,24.3876761412
26.0073756194,22.0126047379,25.1399351511,25.6434252812,21.4319061866,24.5264680814
26.5793496401,26.1721252295,25.9639996993,27.1853068425,27.0033374933,26.8168098254
24.31903218,24.0438370827,23.8020353073,24.7053609261,23.8522202663,24.2872704726
22.8910803428,22.211716065,21.9819519825,22.6729840743,22.4224264683,21.9203258417
22.0754870635,21.8337868911,22.7155009539,22.7141928306,22.5433088205,21.1296782127
25.7991803243,26.1250196359,25.9055994719,25.5013565895,25.6579804298,25.8896363332
23.2198730126,22.3295794511,22.1816573021,22.0846184217,21.7554361392,22.1138635293
26.7285878353,25.7727841353,25.3293756827,26.8233194351,26.9189339418,25.5995006072
25.0560165797,25.1748362321,24.9576562735,24.9563520872,25.3598037866,25.3031179966
21.7909043385,23.0800378751,24.5952492494,22.2872748986,22.7819465246,24.7702635985
24.1744719774,24.1210004122,24.1462929554,23.8149065849,23.7279644746,23.5069510631
26.1973508688,25.9368171447,26.4478007097,26.47257844,25.8727860328,26.3726465763
23.9550952422,22.6296770634,21.8293686158,24.5824385667,23.0962470128,22.7162074065
24.2713070649,23.8872050261,23.097502953,24.3088773092,24.41957217,23.2508158317
26.9302717845,26.7942025356,27.0061641595,27.294207524,26.6386200342,27.1147387333
24.6491266153,23.0059582148,22.2969910304,24.6163502473,23.2724121289,22.3485657619
26.3560220523,25.3170546018,26.0725256357,26.8751045129,25.7549599134,26.5472529485
24.0528342418,23.5224987177,24.7765013621,24.0672891079,23.8481695224,24.8694810623
24.6121543982,25.3521946883,25.3336977592,24.4922462121,25.3769048055,25.4884860699
22.4210590949,23.7992951075,24.285458418,21.9032213749,25.2489752892,24.9025457822
23.578711363,23.6969717466,23.5519553453,23.8202804663,23.7484683257,23.8468701289
22.0784355799,21.5683060426,23.0034281168,22.9983830819,21.5983476883,23.7444731394
25.1957062941,25.4108694761,24.3071479308,25.7858028901,25.5824005665,24.4259234942
21.012384488,22.3698834884,22.3315442648,21.9769213016,22.155713277,22.0076025694
22.6466035354,22.6956977111,22.0509008016,23.2445296263,22.7187272096,22.0917418064
25.7040680861,24.1473471813,22.0391752536,25.5542973494,24.0445839809,22.0770353171
22.8003608508,23.5141253838,23.8632107026,22.5157642854,23.3616075027,23.5026159286
25.4379383967,26.5827629627,26.6940272405,25.4696519314,26.9114032892,26.953583644
22.6520299667,24.7746251424,24.6828194398,22.9469437232,24.3509292358,24.3580409074
29.0455313218,29.5242811594,28.9950216978,29.6358426412,30.1508722305,29.7220619886
27.7049801166,28.0635514137,28.1759153513,27.6042715219,28.2868975126,28.5897162266
25.9639996993,25.6519302955,25.6273930134,26.4319982529,25.6138847302,25.8773795397
23.190632869,22.0730933165,22.8030119187,23.1817548458,22.1621635633,22.5134023031
22.4772382149,22.9880484312,22.7181614607,21.7217285205,23.6135736123,22.5699021022
20.9221334702,22.4748199659,22.5127835396,20.8221275134,22.4966326738,22.4210590949
24.2842135552,26.4886622307,23.8430118316,23.8334472607,27.6622183873,23.236706049
26.5951712926,25.7886789762,25.5358811403,26.3190735548,25.5186501283,25.3799242607
24.8964274235,25.3260226372,26.3017733647,24.7617744055,25.1997348834,26.0805449364
27.1231440031,26.6275244982,26.6580394354,26.5851787176,26.0759086853,25.8966754278
24.8283057824,26.8058619377,26.5927592547,24.5038853914,26.5083396374,26.5759799664
26.5843431766,25.6315124218,26.0615515831,26.3841112577,25.6545777443,26.0524073136
27.2837915665,26.4029426575,26.5425429466,27.1130415599,26.1647847738,26.3138504762
21.7866731057,24.0144262069,23.4530614462,21.4143477709,24.8566578841,23.9873141264
26.7689891473,28.2236362359,26.9566144699,27.1179454755,28.4676850637,27.3588910959
23.80705249,23.5888851606,22.6421637657,24.2197940044,23.1172928443,22.8232263418
23.3874159837,22.0609706976,21.8265307989,23.8618165774,22.3028268814,22.0445252198
22.7462705465,22.009271744,21.9419385225,22.0157449184,21.6813566501,21.9889300175
22.2763527846,21.9673054768,21.9471842692,21.9990821252,21.4177919535,21.4401416779
25.3260226372,24.3669941486,26.3026162172,25.3212945889,24.203988222,26.3567461356
27.5553296652,27.3905233726,26.3954081658,25.8817510849,25.5013565895,26.0717877608
26.0548487199,24.2312249404,24.9599559735,24.5830232914,23.7668499091,24.098500154
24.9460322307,23.7035353978,24.4201980738,24.5452451217,23.2469166976,23.9753913635
25.2603431848,26.7113644037,26.4946062626,24.4992663066,26.4844111174,25.7443503844
26.9239478967,25.2617533513,22.3121310259,25.7611221656,24.8312250529,21.6961815907
21.8428442784,26.6441137118,26.1582816686,21.9214606652,26.4629221696,26.2717113739
26.7452278871,28.1666838573,28.4854203249,26.8960443399,28.2465723478,28.4452692179
25.8197837732,26.7296061883,25.9278793579,25.5633692864,26.6163179446,25.8262262833
24.2768620222,23.6178796475,23.077955246,23.9214876126,23.190632869,22.4573409496
28.1788796156,27.6590117919,27.4724433361,27.352519231,26.9678586813,26.7122874871
